,efh,mfh,ghd,efh_water,efh_heat,mfh_water,mfh_heat,ghd_water,ghd_heat,total_water,total_heat
2016-06-12 00:00:00,0.0,22.823268397692495,0.47117682484383916,0.0,0.0,22.823268397692495,0.0,0.47117682484383916,0.0,23.294445222536332,0.0
2016-06-12 01:00:00,0.0,22.322758125813273,0.5485342139973052,0.0,0.0,22.322758125813273,0.0,0.5253872545235809,0.02314695947372425,22.848145380336852,0.02314695947372425
2016-06-12 02:00:00,0.0,21.0214314189273,0.6568345588121578,0.0,0.0,21.0214314189273,0.0,0.5253872545235809,0.13144730428857687,21.54681867345088,0.13144730428857687
2016-06-12 03:00:00,0.0,22.322758125813273,0.8551507746419528,0.0,0.0,22.322758125813273,0.0,0.5253872545235809,0.32976352011837184,22.848145380336852,0.32976352011837184
2016-06-12 04:00:00,0.0,37.73847449969329,1.0183045408565359,0.0,0.0,32.46020135018103,5.278273149512259,0.5253872545235809,0.49291728633295495,32.98558860470461,5.771190435845214
2016-06-12 05:00:00,0.0,56.157252504848636,0.7763868875038781,0.0,0.0,32.46020135018103,23.697051154667605,0.5253872545235809,0.25099963298029715,32.98558860470461,23.9480507876479
2016-06-12 06:00:00,0.0,60.761947006137476,0.867809256503429,0.0,0.0,32.46020135018103,28.301745655956445,0.5253872545235809,0.34242200197984807,32.98558860470461,28.644167657936293
2016-06-12 07:00:00,0.0,55.556640178593575,0.6596475547813747,0.0,0.0,32.46020135018103,23.096438828412545,0.5253872545235809,0.13426030025779379,32.98558860470461,23.230699128670338
2016-06-12 08:00:00,0.0,51.05204773168058,0.6104201253200782,0.0,0.0,32.46020135018103,18.59184638149955,0.5253872545235809,0.08503287079649724,32.98558860470461,18.676879252296047
2016-06-12 09:00:00,0.0,49.9509251335463,0.5991681414432103,0.0,0.0,32.46020135018103,17.49072378336527,0.5253872545235809,0.07378088691962936,32.98558860470461,17.564504670284897
2016-06-12 10:00:00,0.0,46.847761447895124,0.533062736166612,0.0,0.0,32.46020135018103,14.387560097714093,0.5253872545235809,0.007675481643031112,32.98558860470461,14.395235579357124
2016-06-12 11:00:00,0.0,44.94582241475408,0.5232172502743526,0.0,0.0,32.46020135018103,12.485621064573053,0.5232172502743526,0.0,32.98341860045538,12.485621064573053
2016-06-12 12:00:00,0.0,44.74561830600239,0.4979002865514002,0.0,0.0,32.46020135018103,12.285416955821361,0.4979002865514002,0.0,32.95810163673243,12.285416955821361
2016-06-12 13:00:00,0.0,40.74153613096862,0.47820931476688155,0.0,0.0,32.46020135018103,8.281334780787589,0.47820931476688155,0.0,32.93841066494791,8.281334780787589
2016-06-12 14:00:00,0.0,40.14092380471355,0.45711184499775437,0.0,0.0,32.46020135018103,7.680722454532521,0.45711184499775437,0.0,32.917313195178785,7.680722454532521
2016-06-12 15:00:00,0.0,38.439188880324195,0.45007935507471203,0.0,0.0,32.46020135018103,5.978987530143165,0.45007935507471203,0.0,32.910280705255744,5.978987530143165
2016-06-12 16:00:00,0.0,39.139903260955116,0.48946129864374927,0.0,0.0,32.46020135018103,6.679701910774085,0.48946129864374927,0.0,32.94966264882478,6.679701910774085
2016-06-12 17:00:00,0.0,41.141944348471995,0.503526278489834,0.0,0.0,32.46020135018103,8.681742998290964,0.503526278489834,0.0,32.96372762867087,8.681742998290964
2016-06-12 18:00:00,0.0,44.645516251626546,0.5133717643820933,0.0,0.0,32.46020135018103,12.185314901445516,0.5133717643820933,0.0,32.97357311456312,12.185314901445516
2016-06-12 19:00:00,0.0,47.64857788290188,0.5738511777202578,0.0,0.0,32.46020135018103,15.188376532720852,0.5253872545235809,0.04846392319667692,32.98558860470461,15.236840455917529
2016-06-12 20:00:00,0.0,50.35133335104967,0.6188591132277289,0.0,0.0,32.46020135018103,17.891132000868637,0.5253872545235809,0.09347185870414798,32.98558860470461,17.984603859572786
2016-06-12 21:00:00,0.0,49.350312807291225,0.5218107522897442,0.0,0.0,32.46020135018103,16.890111457110194,0.5218107522897442,0.0,32.982012102470776,16.890111457110194
2016-06-12 22:00:00,0.0,41.74255667472706,0.44304686515166963,0.0,0.0,32.46020135018103,9.282355324546032,0.44304686515166963,0.0,32.9032482153327,9.282355324546032
2016-06-12 23:00:00,0.0,31.53214712839095,0.40085192561341537,0.0,0.0,31.53214712839095,0.0,0.40085192561341537,0.0,31.932999054004366,0.0
2016-06-13 00:00:00,0.0,16.300457756209212,0.36215980734335534,0.0,0.0,16.300457756209212,0.0,0.36215980734335534,0.0,16.66261756355257,0.0
2016-06-13 01:00:00,0.0,15.942991577344975,0.3586207864246906,0.0,0.0,15.942991577344975,0.0,0.3586207864246906,0.0,16.301612363769664,0.0
2016-06-13 02:00:00,0.0,15.01357951229796,0.39755001653000244,0.0,0.0,15.01357951229796,0.0,0.39755001653000244,0.0,15.411129528827963,0.0
2016-06-13 03:00:00,0.0,15.942991577344975,0.4954629286130594,0.0,0.0,15.942991577344975,0.0,0.4954629286130594,0.0,16.438454505958035,0.0
2016-06-13 04:00:00,0.0,26.952949886363477,0.6405627862783124,0.0,0.0,26.952949886363477,0.0,0.5253872545235809,0.1151755317547315,27.478337140887056,0.1151755317547315
2016-06-13 05:00:00,0.0,40.1077052685674,0.8092561167346636,0.0,0.0,32.46020135018103,7.64750391838637,0.5253872545235809,0.28386886221108265,32.98558860470461,7.931372780597453
2016-06-13 06:00:00,0.0,43.39639411411839,0.8493650204795303,0.0,0.0,32.46020135018103,10.936192763937356,0.5253872545235809,0.3239777659559494,32.98558860470461,11.260170529893305
2016-06-13 07:00:00,0.0,39.678745853930316,0.6747733218254047,0.0,0.0,32.46020135018103,7.2185445037492855,0.5253872545235809,0.1493860673018238,32.98558860470461,7.367930571051109
2016-06-13 08:00:00,0.0,36.461550244152185,0.6181489871267695,0.0,0.0,32.46020135018103,4.001348893971155,0.5253872545235809,0.09276173260318854,32.98558860470461,4.094110626574343
2016-06-13 09:00:00,0.0,35.675124650650865,0.5792197570214576,0.0,0.0,32.46020135018103,3.2149233004698345,0.5253872545235809,0.05383250249787663,32.98558860470461,3.268755802967711
2016-06-13 10:00:00,0.0,33.458834341692594,0.5237750959623771,0.0,0.0,32.46020135018103,0.9986329915115633,0.5237750959623771,0.0,32.98397644614341,0.9986329915115633
2016-06-13 11:00:00,0.0,32.1004628620085,0.5143377068459378,0.0,0.0,32.1004628620085,0.0,0.5143377068459378,0.0,32.614800568854434,0.0
2016-06-13 12:00:00,0.0,31.957476390462798,0.4494556566704182,0.0,0.0,31.957476390462798,0.0,0.4494556566704182,0.0,32.40693204713322,0.0
2016-06-13 13:00:00,0.0,29.0977469595489,0.44001826755397894,0.0,0.0,29.0977469595489,0.0,0.44001826755397894,0.0,29.537765227102877,0.0
2016-06-13 14:00:00,0.0,28.66878754491181,0.40108903744866714,0.0,0.0,28.66878754491181,0.0,0.40108903744866714,0.0,29.06987658236048,0.0
2016-06-13 15:00:00,0.0,27.453402536773407,0.3845736064948984,0.0,0.0,27.453402536773407,0.0,0.3845736064948984,0.0,27.837976143268307,0.0
2016-06-13 16:00:00,0.0,27.953855187183343,0.40108903744866714,0.0,0.0,27.953855187183343,0.0,0.40108903744866714,0.0,28.35494422463201,0.0
